text,language,source,label
"Uthi intsha efisa ukulandela ezinyathelweni zikaMthimkhulu ngokubhalisela iziqu zebachelor's degree yokuqala e-UP kudingeka ukuba ibe neSitifiketi sikaMatikuletsheni (i-NSC), noma iziqu ezilingana nalezo, futhi ihlangabezane nezidingo zalo mkhakha. “Ukuze ifundele iziqu zeBachelor of Veterinary Nursing , kumele ibe noMphumela wamaPhuzu Okwamukelwa angekho ngaphansi kwama28 kanye ne-NSC eneSingisi Ulimi Lwasekhaya noma IsiNgisi Ulimi Lokwengezela Lokuqala, izibalo, kanye nephysical science noma ilife sciences,” esho engezela. Ukuze uthole olunye ulwazi ngomkhakha, intsha ingaxhumana nezikhungo zokwelashwa kwezilwane ezizimele noma ikhulume nodokotela bezilwane bakucompulsory community service (i-CCS) abayingxenye yoMnya ngo Wezolimo, Izinguquko Kwezomhlaba kanye Nokuthuthukiswa Kwezindawo Zasemakhaya (i-DALRRD) ezweni lonke. ""Uhlelo lwe-CCS luhlose ukuhlinzeka ngemisebenzi yokwelashwa kwezilwane okufinyelelekayo kuyo nengambi eqolo ezindaweni ezingahlinzekelwa ngokwanele nezingenazo izinsiza ezifanele eNingizimu Afrika.",zul,human,0
"Kuyabonakala ukuthi abantu baseNingizimu Afrika banomdlandla wokuthatha izinyathelo zezepolitiki, njengoba kuveza ucwaningo lwe-Pew Research Center. Lo mbono wokuzibandakanya kumele siwusebenzise manje ekulweni noCOVID-19, lapho intando yeningi yethu izoba yisikhali esinamandla sokunqoba leli vutha. Uma sisonke sithatha izinyathelo ezinhle ngokuhlanganyela, singaqinisekisa ukuphepha kwethu sonke nokuvikela imiphakathi yethu.",zul,machine,1
"Izicelo zalolu hlelo zivulelekile kubantu abakhubazeke izingalo nemilenze kanye nabakhubaze ke isingezansi asebevele benayo ilayisensi yokufundela ukushayela. ""Baye bahanjiswe kudokote la wokunyakaza kwamalungu omzimba, phecelezi ioccupa -tional therapist , ukuze iqinise kise ukuthi umzimba wabo uya kwazi ukunyakaza ngendlela engabenza bakwazi ukushaye la izimoto ezenzelwe abantu abakhubazekile ngaphandle kokubabeka engozini. Kube se kubhekwa ukuthi umuntu lowo angakwazi ukukhokha imali engakanani kulolu hlelo, bese konke okunye kukhokhelwe ngabaxhasi,"" kuchaza u-Seirlis. Ababambiqhaza bathola uchungechunge oluphelele lwe zifundo zokushayela, kuze kube sebekulungele ukuhlolwa.",zul,human,0
"Ukuphuza utshwala ngenkathi ukhulelwe kungalimaza kakhulu impilo yomntwana ongakazalwa. Lokhu kungaholela ekutheni ingane ingakhule ngendlela efanele noma ibe nezinkinga zezempilo eziningi. Uma ubhekana nobunzima bokungakwazi ukuzithiba otshwaleni, sicela ungabi namahloni okufuna usizo. Vakashela imitho yempilo eseduze nawe ukuze uthole ukwesekwa okufanele ukuze ube nokukhulelwa okuphephile.",zul,machine,1
"Imikhiqizo yezilwane – efana nenyama nemikhiqizo yobisi, izidlo zasolwandle kanye nemikhi qizo emisha njengemifino nezithelo kungaba naleli gciwane. Yize noma ngubani ongatheleleka yi-Listeriosis, labo abasengcupheni enkulu yokungenwa yilesi sifo babandakanya izinsana ezisanda kuzalwa, abantu asebeluphele, abesifazane abakhulelwe, kanye naba ntu abanamasosha omzi mba antekenteke njenga-bane-HIV , isifo sikashukela, umdlavuza, isifo sezinso noma esesibindi esingumahla lakhona. Abantu abathinteka kakhulu yilabo abayizinsana ezinezinsukwana zizelwe – izinsana ezinezinsuku ezi ngama-28 zizelwe, nabantu abaneminyaka ephakathi kweyi-15 nengama-49. Aba-ntu abanale minyaka yobudala bangama-70% abantu bonke abanalesi sifo.",zul,human,0
"I-Operation Vulindlela isiqalile ukuvula indlela eya ekukhuliseni umnotho waseNingizimu Afrika ngokubhekana nezithiyo ezidala ukunqongkodana kwezindima zezomnotho. Ukushoda kwamakhono kanye nezindleko eziphezulu zezinsizakalo zenethiwekhi bekuyizinto ezikhulu ezithinte kakhulu intuthuko yemikhakha ehlukene. Ngokubhekisisa lezi zinkinga, lolu hlelo luhlose ukwakha isisekelo esiqinile esizovumela umnotho ukuba ukhule ngokushesha.",zul,machine,1
"UMthimkhulu usanda kuthweswa iziqu zeBachelor of Veterinary Nursing eNyuvesi yasePitoli (UP), okuyisikhungo esisodwa kuphela eNingizimu Afrika esiqeqeshela abahlengikazi bezilwane. Ungomunye wabahlengikazi bezilwane bokuqala abathweswa iziqu kuleli lizwe, okuyinto ebaluleke kakhulu emkhakheni wezokwelapha izilwane. Uzizwa emangele kakhulu ngalolu phumelelo, ethi ""angikakholwa namanje.""",zul,machine,1
"Ibhizinisi lakhe, eliseBo tshabelo eFreyistata, iVictory Body and Nail Studio , likhula ngamandla futhi liheha abantu abaqhamuka ezindaweni ezahlukene abazela ukuzo mfanyazwa umzimba kanye nokucwalwa. Waqala ukudayisa uTupperware eneminyaka eyi-19, lona oneminyaka engama-28 njengamanje uthe wayelokhu enothando lokuba nebhizini si lakhe futhi kuyamjabulisa ukuthi waziqalela ibhizinisi lakhe. “Ngaqala ngisebenzela othile kule mboni futhi yilapho engathola khona isipiliyoni,” kusho yena, wengeza na ngokuthi wafundela ukuba yi-cosmetologist e-Motheo TVET College yaseBloem fontein. Ekugcineni wayeseku lungele ukuphuma azimele futhi akazange esabheka emuva kusukela ngaleso sikhathi.",zul,human,0
"Imizamo yokusindisa izimpilo iqhubeka ngokuzimisela, ikakhulukazi kulabo abahlushwa yizifo zegazi. Ngokuka-Palesa Mokome, oyinhloko yezokumaketha nezokuxhumana e-Sunflower Fund, kukhona izinkulungwane zeziguli ezihlonzwa zinezifo ezihlobene negazi minyaka yonke. Lokhu kukhombisa ukubaluleka kokuhlonza lezi zifo kusasele isikhathi ukuze kutholakale usizo olufanele. Lolu hlelo lugxile ekusebenzelaneni nabasebenzi bezempilo ukuze kusindiswe izimpilo eziningi.",zul,machine,1
"I-CACH iyinsiza yezobuchwepheshe kahulumeni ephathwe nguMnyango Wezemfundo Ephakeme kanye Nokuqeqeshwa (DHET). Lolu hlelo luhlose ukuxhumanisa abafundi namathuba amaningi okufunda nokuphumelela. Ngakolunye uhlangothi, lusiza kakhulu labo abafuna izikhala zokungena enyuvesi ngokubakhombisa imininingwane ebalulekile mayelana nemfundo ephakeme.",zul,machine,1
"Phezu kwalokho, igumbi kumele lilungiswe nsukuzonke ngenkathi isihambeli sakho sisahlala khona. Ama-B&B akanakuba namagumbi ezihambeli anga phezu kwamathathu. Uma amagumbi ezihambeli engaphezu kwalokhu, ibhinizisi lakho kumele lichazwe ngokuthi i-guest house . Ngeziphi izinqubo oku mele uzilandele ukuze uqale i-B&B yakho?Isinyathelo sokuqala okumele usithathe ukuqonda kumasi pala wakho wasendaweni uye kofaka isicelo sokuthi umuzi wakho uklamwe njengesa khiwo sokuhlinzeka ngendawo yokuhlala izihambeli.",zul,human,0
"Isikhulu Sokhetho Esiyinhloko sekhomishana uSy Mamabolo uthe zonke izikhungo zokuvota eziyizi-22 612 zizovula ngempe-lasonto yangomhla ziyi-10 kanye namhla ziyi-11 kuNdasa wezi-2018, kusukela ngele-8 ekuseni kuze kube ngele-5 ntambama, ukuze kwenziwe kube lula futhi kusize abavoti ukuthi bafake imininingwane yabo yakamuva yokubhalisa noma ukuthi ba bhalise. Uma uthuthele endaweni entsha kusukela mhla ugcina ukubha lisela ukuvota, kumele ubhalise esifundeni sakho sokuvota esisha. Izakhamuzi zaseNingizimu Afrika ezineminyaka yobudala eyi-16 kanye nangaphezu-lu ezinomazisi noma ikhadi elisemthethweni zingabhalisela ukuvota. Uma ungabhalisanga, angeke uze uvunyelwe ukuthi uvote ngowezi-2019.",zul,human,0
"Abaqaphi beziqiwu basebenza kanzima ukuze bavikele obhejane ezingozini zokushaywa. UNyawo, oyingxenye yabasebenzi be-EPWP, ukholelwa ekutheni kubalulekile ukufundisa umphakathi ngokunakekela imvelo. Lolu hlelo luhlose ukuvusa ukuqwashisa ukuze abantu baqonde ukubaluleka kokugcina lezi zilwane zivikelekile. Ngale ndlela, imvelo nezilwane eziyigugu zingagcinwa zivikelekile zize fike nezizukulwane ezizayo.",zul,machine,1
Ukugula nokudlula emhla beni kwamadoda nabantu besifazane abenza lo msebe-nzi ohloniphekile noyigugu kangaka kusigqeme inkamba beyibuza. Yibo abahamba phambili ekulweni nalolu bhubhane. Basebenza ngaphansi kwezimo ezinencindezi enkulu futhi bathwala umthwalo owukha-thaza kakhulu umqondo ngokwazi ukuthi nabo base-ngcupheni yokutheleleka ngaleli gciwane. Bangamaqhawe namaqhawekazi eqiniso kule mpi yethu yoku-lwa negciwane lecorona .,zul,human,0
"Indawo yokudlela eKapa isidonsa amehlo amaningi ngokusebenzisa ukudla kwesintu kwesiZulu ukuze izivakashi zithole ulwazi ngokuthi iNingizimu Afrika iyizwe elinjani. Lolu hlelo luhlose ukukhombisa ubuciko namasiko okudla kwesiZulu kubantu abavakashela leli dolobha. Ngokwenza lokhu, le ndawo yokudlela ikwazile ukuziveza ebalazweni njengendawo ekhethekile nebalulekile.",zul,machine,1
"Bavula izinkampani ezingasebenzi ukucashisa ukungena nokuphuma kwezimali okusolisayo, bahambise izimali ngokushesha phakathi kwama-akhawunti amaningi, bahambise imi niningwane yemalingena engeyona kwizipha thimandla zokuqoqwa kwentela, futhi uma kungabasebenzi baka hulumeni, basebenzisa abangani nezihlobo uku faka izicelo zemisebenzi yamathenda ukucashisa ukubandakanyeka kwabo. Lokhu kusho ukuthi ukuphendula kwezipha thimandla vele ngeke kuzwakale. Ngowezi-2020, sasungula isikhungo esiqondisa izigwegwe ngokwehlu kahlukana iFusion Centre njengesikhungo esisebenza ukubhekana namacala ezezimali, kubandakanya nenko hlakalo. Lesi sikhungo sihlanganisa amakhono okuphenya amacala ophikweni lukahulumeni lokugwema ubugebengu kanye nezinhlaka zezoku vikeleka nalezo Zikhungo Zobunhloli Bezezimali, ezisungula ubunhloli bama-ejensi ezomthetho obuzosetshenziswa ophe nyweni lwabo.",zul,human,0
Umphakathi waseDouble Drift waseGrahamstown ugubha ukubuyiselwa komhlaba wabo ngesivumelwano esibize izigidi zamarandi ezingama-21. Lolu hlelo luthinta abantu abayi-1 500 abaqha muka emindenini engama-264 eyayisuswe ngenkani emhlabeni wayo ngonyaka ka-1991. Ukususwa kwabo kwakwenziwe ukuze kwakhiwe isiqiyi endaweni yabo yaseCiskei.,zul,machine,1
"Umthetho Obhekelele Udlame Lwasekhaya wenzelwe ukuvikela zonke izisulu zodlame ngokugcwele. Kubalulekile ukuthi abantu, ikakhulukazi abesifazane, baqonde ukuthi ukuhlukunyezwa kwenzeka ngezindlela eziningi ezehlukene. Ukwazi lezi zinhlobo kusiza abantu ukuba bakwazi ukuzivikela nokuthola usizo olufanele ngesikhathi.",zul,machine,1
"Ukubhema ugwayi kulimaza amaphaphu futhi kwenza abantu babe sengozini enkulu yokuthola izifo zokuphefumula njenge-COVID-19. Ukuvalwa kokuthengiswa kukagwayi kuzosiza ekunciwiseni abantu ababhemayo, okuzothuthukisa impilo yomphakathi wonke. Uma abantu beyeka ukubhema, amaphaphu abo aba namandla okulwa nezigciwane ezibucayi. Ngakho-ke, le nyathelo liyabalulekile ekuvikeleni nasekoseni impilo yabantu abaningi.",zul,machine,1
"Umsebenzi wakhe uyimpumelelo ngoba uqashe ngokugcwele abesifazane abayi-12. Ngokusho kuka-Dkt Zulu, ukufuya izinkukhu kungumkhakha obucayi kakhulu kuleli lizwe, nje ngoba imindeni eminingi idla inyama yenkukhu kakhulu ukwedlula olunye uhlobo lwenyama.U-Dkt Zulu unamathemba okuqeqesha abesifazane abangaphezu kwe-1 000 kwezolimo kulolonke izwe ngonyaka. Uzimisele futhi ngokuba ngomunye wabakhiqizi abathembekile baseNingizimu Afrika bezinkukhu ezingavalelwa kanye nezitshalo eziphilayo. Weluleke abesifazane abafisa ukuba ngabalimi ukuthi mabaqale kancane futhi bangalindi ukusizwa nguhulumeni.",zul,human,0
"Uthi umnyango ube sewubikela i-PSC ngokutholile. “Uma sithokozile ngezinyathelo ezithathwe umnyango, sizobe sesilivala icala, kodwa uma singagculisekile, sibuyela emuva kubona.” Ukungadalulwa ku qinisekisiwe 00000 Uma ngabe ingede inga funi ukuzidalula, isikhulu esisebenza kwinombolo ephuthumayo ye-PSC sizo thatha imininingwane yayo yokuxhumana kuphela. Lokhu kubalulekile uma kudingeka imininingwane eyengeziwe, i-PSC kumele ikwazi ukuxhumana nazo. Izingede ezibika amacala enombolweni ephuthumayo ye-PSC ziyaqinisekiswa ngokuvikeleka uma zingafuni ukuzidalula, kusho u-Seloane.",zul,human,0
UVuyiseka Arendse ungumuntu osencane oyisicishamlilo oyingxenye yethimba le-Crew Juliet. Leli thimba liyisipesheli ngoba liyithimba lokuqala lezicishamlilo zasendle elakhiwe ngabesifazane kuphela. UVuyiseka unomdlandla nokuzimisela okukhulu kokuzakhela igama elihle kulo mkhakha. Indaba yakhe igqamisa amandla nobuholi babesifazane ekulweni nomlilo zasendle.,zul,machine,1
"I-BRICS isebenza njengomongo obalulekile wokukhula kweNingizimu Afrika kwezomnotho nezepolitiki emhlabeni wonke. Ngemva kokuphela kwe-Cold War, kube nokuguquka okukhulu emifelandawonye yomhlaba, okwakudinga ukuba amazwe azilungise kabusha ukuze angashiywa ngemuva. Ngakho-ke, kube kubalulekile ukuthi iNingizimu Afrika ""iphose udobo lwayo"" ngokungena kulolu hlanganyelo ukuze ikwazi ukuzuza ezindabeni zamazwe ngamanye. Lokhu kuhlanganyela kusebenza njengesisekelo esiqinile sokuthuthukisa ubudlelwano namazwe aqhamukayo, okuqinisa isikhundla seNingizimu Afrika emhlabeni.",zul,machine,1
"Phakathi kukaNtulikazi noMandulo kowezi-2021, abantu abayizi-9 556, iningi labo kwakungabesifazane, badlwengulwa. Lesi sibalo singaphezulu ngama-7% esikhathini sombiko owedlule. Emacaleni okuhlasela alinganiselwa kwizi-73 000 abikwe ngalesi sikhathi, angaphezu kwezi-13 000 bekungamacala ahlobene nodlame lwasekhaya. Izinga lokubulawa kwezingane lenyuke ngokulinganiselwa kokuthathu uma kuqhathaniswa nesikhathi sombiko owedlule.",zul,human,0
"Hhayi nje kuphela ukuthi ababhebhezeli bayaboshwa futhi bayiswe nasenkantolo; baphinde baphucwe yonke inzuzo abayenze ngobugebengu babo. Luselude uhambo, futhi ziningi izimali zikahulumeni ezetshiwe okusamele zibuyiswe. Kodwa i-SIU neNkantolo Ekhethekile baqale ngonyawo oluhle, futhi nginethemba lokuphumelela futhi ezinyangeni naseminyakeni ezayo.",zul,human,0
"Phakathi kowe-1994 noNdasa kowezi-2018 uhulu meni unikeze amahektha omhlaba ayizigidi eziyisi-8.4 kubantu abebencishwe amathuba ngaphansi kohlelo lokuguqulwa komhlaba. Kodwa le nqubekelapha mbili ilingana nokungaphansi kwe-10% komhlaba ophelele wokulima. Enkulumweni yami Yesimo Sezwe ekuqaleni kwalo nyaka ngazibophezela ukuthi umhlaba wokulima ongapha nsi kukahulumeni uzodede lwa maduze ukuze kulinywe. Lokhu kuyingqophamla ndo ohlelweni lokuguqulwa kwezolimo, futhi lugcina isithembiso esikuSomqulu Wenkululeko esithi umhlaba kuzokwabelwana ngawo kulabo abasebenza kuwona.Umbono wethu wokuphi nde kwabiwe umhlaba uhlose ukulinganisa phakathi kobulungiswa kwezenhlalo noku lungisa, nokukhulisa imi khiqizo yezolimo ngokuletha abalimi abansundu abaningi emnothweni omkhulu.Umhlaba uyifa eliletha inzuzo futhi ungasetshenzi swa njengesibambiso ukuzu za elinye ifa.Kumele siqinisekise ukuthi umhlaba odingekayo ukuze kulinywe usetshenziswa ngendlela enenzuzo.",zul,human,0
INingizimu Afrika izibophezele ekuthuthukiseni imfundo yentsha yayo ukuze kube nekusasa elingcono. UNgqongqoshe uPandor uqinisekisile ukuthi kuyisibophezelo sezwe ukusiza imindeni empofu kanye naleyo esengcupheni kakhulu. Lokhu kuveziwe ngesikhathi sesithangami sabezindaba lapho kukhulunywa khona ngenqubo yokwethula imfundo efanele. Le nyathelo lihlose ukunikeza wonke umntwana ithuba elifanele lokufunda ukuze aqhubele phambili empilweni.,zul,machine,1
"UMashego, ovela eSebokeng endaweni yase-Vaal eGauteng, ubike ukuthi usizo lwe-NSFAS lube yisihluthulelo sempumelelo yakhe. Uthi ubengeke akwazi ukuzikhokhela imali yokufunda kanye nezinye izindleko ezibandakanya imfundo ephakeme ukuba kwaba yilo mnikelo. Ngakho-ke, ubona ukuthi le nkqubo isiza kakhulu abafundi abaswele ukuba baqinisekise ikusasa labo ngokufinyelela emaphuphweni abo ezemfundo.",zul,machine,1
"Ama-SOE anendima ebalulekile ekuthuthukiseni umnotho wezwe ngokuhlinzeka ngezinsiza ezibalulekile. Kumele aqhubele phambili ukukhula komnotho ngokuletha izinguquko ezinhle ekulawulweni nasekuphathelweni kwazo. Lokhu kuzosiza ekudaleni amathuba emisebenzi nasekuqinisekiseni ukuthi imiphakathi ithola izinsiza ezisezingeni eliphezulu. Uma ama-SOE esebenza ngendlela efanele, azoba yinsika eqinile yokuthuthukisa impilo yabantu bonke.",zul,machine,1
"U-Mmaletjema Poto, iSikhulu se-FPB’s Child Protection, uthe abazali kufanele babazi ubungozi abantwana babo ababhekana nabo kwi-inthanethi, kubalwa nokubuka imifanekiso yabantwana yocansi noma yokuhlukunyezwa kwabantwana ngokocansi, kanye nokuqeqeshwa izigilamkhuba zocansi. Abantwana bangahehwa izigilamkhuba zocansi kwiinthanethi ngokuthi bangene kwi-inthanethi bebheka into ethile emsulwa bese bechofoza ilinki okungafanele bayichofe. Abantwana babe sebezithemba lezi zigilamkhuba bese ziqala ukubafundisa ngocansi. ""Umntwana ujwayele ukuba namahloni ngakho-ke akakhulumi ngakho, lokho okwenza kube nzima ukuthi baphunyuke kulolu dobo lokufundiswa ngocansi,"" kusho u-Poto.",zul,human,0
"Indlalifa angeke neze ibe ngufakazi. • Kumele ufake iminini ngwane ephelele yama fa akho kanye nokuthi ngobani ofuna uku bashiyela wona, okufaka phakathi amagama kanye nemininingwane yabo. • Kumele ukhethe umuntu ozophatha ifa lakho (uma bi wefa). Lo muntu aka kwazi ukuba yindlalifa.",zul,human,0
"Ungqongqoshe uPandor uqinisekisile ukuthi sekubekwe eceleni izigidi zezigidi zamara ndi ezingama-4.581 kwenzelwa izitshudeni ezikwaze ukungena emanyuvesi kanye nezigidi zezigidi zamarandi eziyi-2.585 zezitshudeni zakumakolishi e-TVET. Ngowezi-2017 uhulumeni wamemezela ukuthi imfundo ephakeme izoba mahhala kuzi tshudeni ezimpofu kanye na lezo ezivela emindenini ethola umholo wonyaka ohlangene ngaphambi kwezimali eziba njwayo engaze ifinyelele kwi -zi-350 000 zamarandi. Izitshudeni zesekwa ngesi kimu semifundaze esibanzi, esingena esikhundleni sesi kimu esedlule esasinengxenye eyimalimboleko kanye nengu mfundaze esasihlinzekwa iSi khwama Sikwazwelonke Sokusiza Abafundi Ngezimali (i-NSFAS). “Ukuhlinzekwa okusisekelo kwe-NSFAS kokuxhasa izitshudeni ezivela emindenini empofu kanye naleyo ihola amaholo aphansi ezingena emanyuvesi kanye nakumako lishi e-TVET kuzokhuphuka ku suka ezigidini zezigidi zamara ndi eziyi-9.849 ngowe zi-2017/18 ukuya ezigidini zezigidi zamarandi ezinga ma-35.321 ngowezi-2020/21.",zul,human,0
"Uthi ukwelulama kuleli gciwane kushintshe indlela acabanga ngayo futhi abona ngayo impilo.“Uwubonga kakhulu umndeni wakho kanye ne-zinto ezincane empilweni. Ngiyafisa sengathi abantu kunoma yiyiphi indawo yokusebenza bengathatha isibopho ngempilo yabo futhi bafundise imindeni yabo kanye nabantwana, ikakhu-lukazi njengoba abantwana sebebuyele esikoleni. “Siza umntwana wakho ukuthi athole izindlela ezi-ntsha zokutshengisa uthando ebanganini babo, ngapha-ndle kokusondelana kanye nokuthintana nabo. Yenza ukuthi umndeni wakho ubu-lale amagciwane ngaphambi kokuba ungene endlini, shiya izicathulo egalaji uma kufanele, khumula zonke izi-ngubo zakho ugeze umzimba ngaphambi kokuba ubingelele umndeni wakho futhi qaphela kakhulu ezempilo ukuze uba-vikele,” kusho yena.Umnyango weluleke abantu abanezifo eziyimbelesela uku-ba badle ukudla okunempilo, bazivocavoce njalo, bakwazi ukulawula ukhwantalala, balandele uhlelo lwemithi yokwelashwa kwabo futhi balandele izinyathelo zokuzi-vikela ezidingekayo.",zul,human,0
"Isikhathi sokugcinwa kohla lwesaphuli-mthetho sikhushuliwe, futhi labo abafakwe kurejista kuzomele bakudalule lokho uma befaka izicelo zokusebenza nabantu ababuthaka-thaka. UMthetho-sivivinywauphinde uhlinzekele ukuthi amagama abantu aku-NRSO umphakathi uyakwazi ukuwathola. Isichibiyelo soMthetho-sivivinywa Wamacala Obugebengu kanye Nahambisana nawo sizoqinisa, phakathi kokunye, ukunikezwa kwebheyili kwezaphula-mthetho zeGBVF , futhi sichaze kabanzi ngamacala azothola izigwebo ezincane.Izichibiyelo zibeka izibopho ezi-ntsha phezu kwezikhulu zomthetho kanye nezinkantolo zethu. Uma umshushisi engasiphikisi isicelo sebheyili emacaleni eGBV , kumele abhale izizathu zakhe phansi.",zul,human,0
"Ukugwema ihlandla lesibili lokusuleleka ngeCOVID-19 , kumele silandele imihla hlandlela yezempilo yompha kathi elokhu ikhona. Uma sihluleka ukugqoka isifonyo uma sihlangene emphakathini, uma sithamele imicimbi enabantu abaningi, asibeki thina nabanye ku phela engozini. Sibeka futhi nokuvuseleleka komnotho wethu engcupheni. Masiqhubeke sidlale indima yethu.",zul,human,0
"Kukhona ithuba lokugcina lokubhalisela ukuvota ngempelasonto ezayo. Zonke izikhungo zokuvota eziyizi-22 932 zizovuleka kusukela ngo-08h00 kuya ngo-17h00. Lokhu kwenzelwa ukuvumela wonke umuntu, ikakhulukazi ababhalisa okokuqala, ukuba babhalise ukuze bakwazi ukuvota.",zul,machine,1
"I-Central Application Clearing House (i-CACH) iwuhlelo olwesikhashana olusungulwe uMnyango weMfundo Ephakeme Nokuqeqesha ukuze lusize abafundi abangakatholi izindawo ezizifanele ezinyuvesi nakamakolishi. Lolu hlelo lusebenza njengebhuloho elixhumanisa abafundi nezikhungo zemfundo ukuze kuqinisekiswe ukuthi akekho umfundi okwazi ukufunda ozosala ngaphandle. Ngonyaka we-2018, i-CACH ibizwakale kakhulu ngokuvula amathuba amaningi kubafundi ababephila ngokukhathazeka ngenxa yokungabi namatheyela ezifundweni zabo.",zul,machine,1
"Nokho, ngaso lesi sikhathi, sizodinga ukusebenzisa imali kakhulu ukuseka ukuhlelwa kabusha kwama-SOEs afana no-Eskom kanye no-SAA. Ngenxa yalokhu, silindele ukuncipha kwengenisomali ebanjelwe ngezigidigidi ezi ngama-R156 ekusetshenzi sweni kwemali okungena nzalo esikhathini esiphakathi. Lokhu kuzosiza ukunci phisa ukuntuleka kwemali nokunciphisa izidingo zoku thi siboleke. Ingxenye enkulu yokonga izoqhamuka ekunciphiseni isilinganiso sethu somthetho sivivinywa samaholo esi khula ngakhona.",zul,human,0
"I-B&B (Bed and Breakfast) indawo yokulala encane lapho izivakashi zithola khona igumbi lokulala kanye nokudla kwasekuseni. Ukuze uqale lebhizinisi, kumele uqinisekise ukuthi unendawo ehlanzekile, ephephile, futhi eyenza izivakashi zizizwe zikhululekile. Kubalulekile ukubhalisa ibhizinisi lakho ngokusemthethweni nokukukhangisa ukuze uthole amakhasimende amaningi. Ukunikeza ukwamukelwa okuhle nokunakekela izivakashi kuyisihluthulelo sempumelelo yale bhizinisi.",zul,machine,1
"Njengezwe, sibuya kude ekupheleliseni isithunzi somuntu, okuyisimiso u-Steve Biko ayesiqhakambisa kakhulu. Kodwa, liselide ibanga okusamele silihambe. Ngaphandle komsebenzi, ngaphandle kwendlu, ugesi noma amanzi, ngaphandle komhlaba, ngaphandle kwamakhono noma amathuba, izigidi zabantu baseNingizimu Afrika basanqatshelwe impilo abayifunayo nebafanele. Yingakho uhulumeni esebenzi sana nababambiqhaza emphakathini ukwakha umnotho obandakanya wonke umuntu, ukwakha amathuba emisebenzi, ukuvumela amabhizinisi ukuthi alwisane futhi abhekane nobubha nendlala.",zul,human,0
"I-Go George wuhlelo lwezothutho olusebenza ekuhlomiseni nokusiza abantu abakhubazekile ukuze bakwazi ukuhamba kalula. UMasipala waseGeorge ugcizelele ukuthi izinhlelo zezokuthutha umphakathi kumele zibe kufanele wonke umuntu, kuhlanganise nabakhubazekile. Lolu hlelo luyingxenye yomzamo omkhulu womasipala wokuxazulula izinkinga zokuthutha nokwandisa amathuba okuhamba. Lokhu kusiza ekutheni abantu abanesidingo bazizwe bebandakanyeka futhi babe nokuzimela emphakathini wabo.",zul,machine,1
"Yize noma kungeke kube sezingeni lokuqhwagwa kombuso, lezi zenzo zobugebengu zithunaza izwe lethu kakhulu, zenze buthaka izikhungo zethu futhi zi ncisha abantu baseNingizimu Afrika izidingo-ngqangi eziningi. Inkohlakalo ingukuziphatha okubi ngokwedlulele, kepha kungukonakala okukhulu uma yenziwa kubantu ngesikhathi sosizi. Lapha sikhuluma ngezenzo ze-nkohlakalo ezinyanyekayo ezenzeka ngonyaka owe dlule zokuthengwa kwe zimpahla nezinsizakalo ezidingekayo empini yethu yokulwisana nobhubhane lwe-COVID-19. Sisebenze ngokushesha ukunqanda lezi zenzo ezifana nenkohlakalo, ukukhomba labo abahlangene nayo kanye nokubathathela izi-nyathelo ezifanele.",zul,human,0
"Lokhu kuhlanganisa oshade naye, umlingani ohlala naye ko dwa ongashadile naye, umza li okukhulisayo ongakuzali noma ingane oyikhulisayo ongayizali, ohlala naye endli ni noma ilungu lomndeni. Kungaba futhi umuntu owa wuthandana naye noma owawethembisene naye u mshado.",zul,human,0
"Izifonyo zobuso akufanele zehliswe lapho umuntu ekhuluma, ekhwehlela noma ethimula. Kubaluleke kakhulu ukuthi izifonyo ezenziwe ngendwangu zisetshe-nziswe ngendlela efanele. Ukusetshenziswa ngendle la engalungile kungahle kuholele ekutheni labo abawafakile bazibekeengcupheni yokusabalalisa iCOVID-19 . Nalapho ufake isifonyo kufanele: • ugeze izandla zakho• ulandele umyalelo wokuqhelelana nabantu• khumbula ukuthimule-la nokukhwehlelela endo-lolwaneni yakho• gwema ukuthinta ame hlo akho, ikhala noma umlomo ngezandla ezingcolile.",zul,human,0
"Kumele siqonde ukuthi ukuvikela nokunakekela izingane kuwumthwalo wethu sonke njengesizwe. Uma abantu abadala bengagcini isibophezelo sabo, kulahleka izimpilo ezingenasonto njengokwenziwa kuka-Enock. Ukuze sakhe isizwe esiqinile, kumele siqinisekise ukuthi ingane ngayiphi ihlangana nokuphepha, ukunakekelwa kwezempilo, nothando. Lokhu kuzosiza ekugwemeni izinhlekelele ezingagwemeka, kuqiniseke futhi ikusasa eliqhakazile labo abasasebancane.",zul,machine,1
